Siniestro;Poliza;Fec_ocu;Fec_com;Fec_pago;Importe
7502;61756;2016-06-09;2016-07-16;2017-05-07;191
7503;67383;2017-05-27;2017-06-05;2018-03-26;204
7504;66876;2017-03-10;2017-03-27;2018-09-28;194
7505;67121;2013-05-23;2013-06-11;2014-11-09;199
7506;61319;2013-11-01;2013-11-20;2015-03-23;168
7507;64616;2016-09-10;2016-10-17;2018-04-16;250
7508;62933;2014-03-17;2014-03-27;2017-06-07;157
7509;68378;2013-04-26;2013-06-02;2015-09-21;227
7510;68944;2018-03-20;2018-03-30;2018-04-09;243
7511;69593;2016-09-26;2016-10-06;2016-10-26;179
7512;61197;2017-09-02;2017-10-14;2017-10-24;187
7513;61075;2015-09-26;2015-10-01;2015-10-31;152
7514;62330;2016-09-03;2016-09-11;2016-10-01;138
7515;62500;2015-06-24;2015-07-13;2015-08-12;214
7516;64148;2014-10-15;2014-10-19;2017-12-03;248
7517;68264;2015-07-09;2015-07-24;2017-07-14;129
7518;68062;2015-06-13;2015-07-01;2018-03-20;167
7519;69753;2018-01-31;2018-03-15;2018-04-04;151
7520;60384;2015-07-14;2015-07-29;2015-08-18;184
7521;61209;2016-08-08;2016-08-27;2016-09-26;201
7522;65471;2018-07-01;2018-07-05;2018-08-04;208
7523;64816;2014-05-18;2014-05-30;2014-06-19;178
7524;61324;2018-09-27;2018-10-11;2018-10-29;206
7525;60997;2015-08-21;2015-09-29;2015-11-12;225
7526;69817;2014-05-12;2014-05-18;2017-01-29;203
7527;64972;2018-04-27;2018-06-04;2018-07-04;165
7528;61528;2014-02-13;2014-03-03;2014-05-09;199
7529;65784;2013-11-28;2013-12-08;2018-05-11;180
7530;60127;2014-04-14;2014-05-02;2014-06-01;190
7531;68171;2013-03-03;2013-03-22;2013-04-21;209
7532;60302;2015-10-21;2015-11-27;2016-09-28;266
7533;66175;2013-11-06;2013-11-19;2013-12-09;167
7534;64642;2014-07-02;2014-07-14;2014-08-13;131
7535;65019;2014-05-10;2014-05-22;2014-06-01;183
7536;63109;2014-04-25;2014-05-05;2014-06-14;262
7537;63600;2014-05-31;2014-06-17;2014-07-17;195
7538;63796;2017-06-10;2017-07-23;2017-09-01;216
7539;69326;2017-09-22;2017-09-25;2017-12-26;167
7540;65856;2016-08-23;2016-09-05;2018-10-07;212
7541;60458;2013-10-01;2013-11-18;2013-12-13;274
7542;65652;2013-01-30;2013-02-18;2014-10-24;184
7543;63392;2016-07-05;2016-08-14;2017-08-12;110
7544;67668;2017-01-01;2017-02-15;2017-03-07;204
7545;67211;2015-10-04;2015-10-20;2016-03-22;179
7546;67325;2016-05-17;2016-05-28;2018-02-23;152
7547;67238;2014-05-10;2014-05-14;2016-11-07;204
7548;68830;2016-08-06;2016-08-14;2017-10-13;196
7549;60712;2017-10-31;2017-11-20;2017-12-20;192
7550;66155;2018-08-02;2018-08-22;2018-09-21;233
7551;63466;2018-02-17;2018-03-06;2018-03-26;159
7552;64841;2018-09-24;2018-10-03;2018-11-02;209
7553;65229;2014-06-18;2014-06-30;2014-07-20;203
7554;61477;2015-07-12;2015-07-25;2017-11-20;171
7555;64298;2015-01-09;2015-01-15;2015-01-25;175
7556;65170;2013-06-15;2013-06-18;2015-05-17;228
7557;66086;2016-07-05;2016-07-08;2016-07-18;171
7558;68673;2014-10-31;2014-11-20;2018-05-13;144
7559;62848;2017-06-18;2017-07-02;2017-07-22;159
7560;65232;2018-09-19;2018-10-02;2018-10-12;163
7561;65779;2014-07-17;2014-07-21;2014-10-27;166
7562;65006;2013-06-27;2013-07-02;2015-02-18;191
7563;63957;2015-02-04;2015-03-17;2018-10-14;286
7564;60868;2016-01-06;2016-01-22;2016-02-21;275
7565;64144;2013-05-08;2013-06-13;2014-02-06;175
7566;61787;2016-10-01;2016-10-14;2017-07-24;275
7567;65584;2013-07-11;2013-08-24;2013-09-13;152
7568;62319;2018-04-10;2018-04-29;2018-05-19;227
7569;63790;2015-06-29;2015-07-17;2015-08-16;219
7570;66499;2018-09-27;2018-10-01;2018-12-26;165
7571;62884;2014-05-01;2014-05-10;2014-06-09;219
7572;64493;2018-02-07;2018-02-19;2018-02-24;200
7573;69235;2013-10-07;2013-10-27;2013-11-26;195
7574;69494;2014-10-18;2014-11-27;2016-10-30;182
7575;67828;2015-12-25;2016-02-01;2017-04-04;157
7576;67893;2013-12-03;2013-12-17;2017-02-06;200
7577;60561;2018-04-01;2018-04-29;2018-06-08;202
7578;62803;2016-11-16;2016-11-19;2016-12-19;215
7579;66645;2015-01-14;2015-02-26;2017-08-26;200
7580;60206;2017-07-15;2017-07-31;2018-03-26;153
7581;64268;2016-09-03;2016-09-15;2016-10-05;249
7582;60404;2015-03-21;2015-03-26;2016-01-30;197
7583;65615;2017-11-20;2017-12-03;2018-06-18;85
7584;61360;2014-11-13;2014-11-23;2017-09-28;242
7585;60077;2015-03-14;2015-03-27;2017-06-02;232
7586;65706;2015-02-04;2015-02-24;2015-03-06;212
7587;62586;2017-12-04;2017-12-12;2018-04-03;228
7588;66236;2013-03-15;2013-04-21;2013-11-29;156
7589;67561;2018-05-21;2018-05-31;2018-06-10;265
7590;63461;2013-12-07;2013-12-10;2015-12-23;198
7591;62974;2013-07-31;2013-08-17;2013-08-27;186
7592;68150;2013-01-13;2013-01-28;2013-03-09;259
7593;68983;2017-02-02;2017-02-18;2017-04-09;161
7594;62244;2015-09-28;2015-11-06;2016-01-20;228
7595;64851;2017-09-27;2017-10-04;2017-10-14;179
7596;68116;2013-12-09;2013-12-23;2018-02-01;160
7597;68274;2018-02-15;2018-03-02;2018-12-09;208
7598;61887;2018-06-19;2018-06-22;2018-11-23;211
7599;67679;2014-10-26;2014-10-30;2014-12-09;193
7600;64593;2018-07-21;2018-08-02;2018-09-16;209
7601;69009;2017-04-03;2017-04-14;2017-05-14;242
7602;62315;2013-06-11;2013-06-19;2016-08-19;191
7603;60589;2014-02-09;2014-02-25;2014-03-17;245
7604;69422;2015-01-13;2015-01-19;2015-02-08;153
7605;61637;2013-07-24;2013-08-10;2014-07-03;181
7606;67001;2013-07-16;2013-08-02;2013-09-01;123
7607;65669;2015-11-06;2015-11-24;2016-04-13;153
7608;60319;2017-04-25;2017-04-30;2017-05-20;209
7609;67432;2015-01-23;2015-02-10;2018-10-27;226
7610;67433;2015-04-27;2015-05-06;2017-09-17;175
7611;60271;2015-01-15;2015-02-26;2015-03-08;186
7612;69099;2018-09-23;2018-10-07;2018-10-22;240
7613;65734;2013-01-16;2013-01-21;2013-02-10;169
7614;63333;2015-01-17;2015-01-31;2015-02-20;150
7615;68308;2016-06-25;2016-08-06;2017-10-28;202
7616;66015;2016-11-19;2017-01-05;2017-02-04;159
7617;61765;2017-04-20;2017-05-05;2018-05-29;236
7618;68130;2014-06-25;2014-07-14;2017-12-17;229
7619;67869;2013-12-18;2014-01-04;2014-02-13;147
7620;68810;2014-05-28;2014-07-03;2016-07-02;182
7621;60963;2014-05-28;2014-06-07;2014-06-27;245
7622;60398;2016-05-22;2016-05-29;2018-10-30;150
7623;68191;2018-02-15;2018-03-07;2018-03-22;120
7624;60373;2013-11-16;2013-11-20;2013-12-10;188
7625;66361;2017-01-22;2017-02-10;2017-12-01;167
7626;65266;2015-10-30;2015-12-09;2016-01-18;211
7627;67397;2014-02-10;2014-03-01;2015-08-15;220
7628;68345;2015-11-25;2015-12-11;2016-03-10;240
7629;61922;2016-08-01;2016-08-06;2018-07-01;218
7630;69361;2014-10-16;2014-10-29;2014-12-08;210
7631;64261;2016-06-30;2016-07-07;2018-11-18;190
7632;69950;2014-10-29;2014-12-12;2015-01-21;197
7633;60255;2017-09-11;2017-09-18;2018-08-20;230
7634;64146;2014-02-24;2014-03-04;2014-03-14;229
7635;60575;2015-02-15;2015-02-24;2016-02-26;220
7636;69378;2017-02-23;2017-03-13;2017-04-12;198
7637;66240;2016-11-14;2016-12-27;2017-01-16;219
7638;60694;2018-07-06;2018-07-12;2018-07-22;281
7639;61949;2016-10-30;2016-12-16;2016-12-26;196
7640;61485;2016-06-30;2016-08-13;2017-05-24;179
7641;61963;2014-06-15;2014-06-25;2014-07-15;162
7642;60692;2017-09-30;2017-11-16;2017-12-06;155
7643;65068;2016-05-21;2016-06-01;2016-07-01;202
7644;62080;2017-07-02;2017-07-10;2017-07-13;227
7645;63321;2016-11-08;2016-12-18;2017-10-02;240
7646;62524;2017-11-15;2017-12-22;2017-12-27;186
7647;64790;2017-05-10;2017-05-24;2017-09-07;133
7648;66230;2017-07-13;2017-07-31;2018-08-20;213
7649;65768;2014-02-10;2014-02-19;2014-03-11;229
7650;61871;2014-01-22;2014-02-08;2014-03-20;211
7651;61769;2016-03-22;2016-03-28;2016-11-01;164
7652;63872;2015-02-14;2015-03-24;2018-11-12;175
7653;68441;2015-12-12;2015-12-22;2016-01-01;275
7654;61027;2013-11-13;2013-11-26;2017-09-20;261
7655;63727;2018-03-26;2018-04-07;2018-05-17;135
7656;68506;2015-09-27;2015-10-14;2015-10-24;212
7657;68615;2014-08-18;2014-08-23;2015-11-23;190
7658;63891;2016-09-28;2016-10-18;2017-03-19;286
7659;65044;2018-03-18;2018-03-26;2018-09-26;212
7660;66173;2013-12-26;2014-01-06;2018-04-26;184
7661;62154;2014-11-20;2014-12-03;2015-01-12;192
7662;67613;2015-05-02;2015-06-08;2017-01-05;212
7663;67461;2014-03-03;2014-04-09;2018-04-28;125
7664;67022;2015-09-14;2015-09-26;2015-11-05;152
7665;63833;2018-09-10;2018-09-30;2018-10-30;167
7666;66664;2013-11-16;2013-11-30;2014-01-09;247
7667;68844;2013-02-08;2013-02-22;2013-03-24;153
7668;66677;2014-09-29;2014-10-16;2014-11-25;184
7669;60910;2016-03-10;2016-03-25;2017-11-21;145
7670;67282;2015-12-22;2015-12-28;2016-02-06;98
7671;64905;2013-04-27;2013-05-08;2013-06-07;100
7672;61974;2015-07-15;2015-08-02;2015-09-25;199
7673;66463;2015-12-21;2016-01-06;2016-01-16;92
7674;69250;2018-01-22;2018-02-01;2018-03-13;195
7675;60826;2015-02-04;2015-02-12;2015-03-14;221
7676;69223;2017-04-25;2017-06-02;2017-10-29;235
7677;66418;2015-11-17;2015-11-26;2015-12-06;205
7678;60365;2014-04-12;2014-05-26;2014-06-15;123
7679;60872;2013-02-05;2013-03-22;2013-04-11;162
7680;65650;2015-06-30;2015-07-05;2017-02-10;169
7681;69818;2016-03-07;2016-03-11;2017-05-04;236
7682;67657;2013-05-16;2013-05-29;2013-06-28;172
7683;66870;2016-05-10;2016-05-13;2016-06-22;186
7684;61433;2014-02-28;2014-03-16;2016-06-05;170
7685;61777;2018-05-04;2018-05-11;2018-05-21;164
7686;60949;2016-04-18;2016-06-06;2017-06-05;187
7687;60623;2016-02-20;2016-03-01;2017-10-29;264
7688;63903;2016-07-14;2016-07-28;2016-08-27;134
7689;66294;2013-08-19;2013-09-04;2013-09-14;219
7690;61029;2018-07-27;2018-09-08;2018-10-21;188
7691;62070;2017-11-13;2017-11-27;2017-12-07;268
7692;66241;2018-03-17;2018-04-01;2018-05-24;264
7693;67693;2016-09-22;2016-10-11;2016-10-21;67
7694;64366;2015-06-11;2015-06-26;2015-08-05;204
7695;67841;2013-02-03;2013-02-20;2013-04-01;175
7696;67609;2016-08-28;2016-09-09;2017-06-26;164
7697;68560;2015-03-22;2015-04-11;2015-05-01;214
7698;64747;2014-12-10;2015-01-17;2017-10-15;200
7699;69815;2017-07-09;2017-08-15;2018-09-09;179
7700;65260;2014-05-20;2014-06-03;2015-05-12;165
7701;66973;2014-03-25;2014-03-31;2015-09-17;201
7702;60020;2014-07-24;2014-08-11;2017-07-14;203
7703;60692;2018-05-12;2018-06-18;2018-07-07;131
7704;68657;2013-10-17;2013-10-26;2014-01-31;148
7705;68059;2017-12-12;2017-12-20;2018-06-04;192
7706;65355;2018-03-04;2018-03-19;2018-03-29;145
7707;60431;2017-01-17;2017-01-29;2017-03-10;111
7708;67008;2013-07-31;2013-09-06;2015-10-02;200
7709;65955;2014-09-04;2014-10-11;2017-11-17;173
7710;63230;2014-03-05;2014-03-11;2014-07-07;163
7711;60959;2013-07-03;2013-07-06;2013-11-09;212
7712;69790;2018-06-08;2018-06-22;2018-07-12;270
7713;65502;2016-04-26;2016-05-13;2016-06-02;191
7714;68716;2016-09-22;2016-10-05;2016-11-04;174
7715;66759;2017-02-21;2017-03-07;2017-04-16;192
7716;69988;2015-01-17;2015-01-20;2015-02-09;154
7717;66721;2017-07-17;2017-07-31;2017-08-10;189
7718;67105;2017-09-07;2017-09-22;2017-10-02;148
7719;67937;2017-09-26;2017-09-29;2017-10-09;200
7720;68620;2017-07-03;2017-08-18;2017-09-07;166
7721;63544;2016-02-10;2016-02-29;2016-12-03;162
7722;61125;2016-12-28;2017-02-13;2017-03-15;133
7723;60642;2016-03-26;2016-05-02;2018-02-14;208
7724;66012;2017-03-16;2017-03-29;2018-07-31;239
7725;69194;2017-07-31;2017-08-08;2018-08-17;208
7726;68758;2018-03-09;2018-03-19;2018-10-15;187
7727;63097;2018-06-10;2018-07-19;2018-12-06;254
7728;68332;2018-08-25;2018-09-03;2018-09-23;195
7729;67384;2016-06-10;2016-06-24;2016-07-24;187
7730;68983;2014-08-31;2014-09-08;2014-10-08;194
7731;64679;2018-05-02;2018-05-12;2018-10-04;261
7732;69578;2013-05-19;2013-06-01;2013-06-21;213
7733;64188;2016-02-19;2016-02-24;2018-01-07;162
7734;63294;2013-12-19;2014-01-25;2017-07-25;131
7735;63239;2018-08-25;2018-09-12;2018-10-22;207
7736;61228;2018-04-11;2018-04-26;2018-12-02;207
7737;64977;2016-04-26;2016-05-04;2016-06-13;150
7738;65574;2018-07-05;2018-07-19;2018-08-08;250
7739;61213;2013-05-11;2013-05-27;2013-06-16;227
7740;67011;2013-07-07;2013-07-18;2013-08-07;230
7741;67581;2015-07-19;2015-08-25;2016-11-24;156
7742;69657;2015-06-15;2015-07-02;2015-08-01;195
7743;65043;2015-08-18;2015-08-26;2017-02-25;216
7744;69223;2016-06-13;2016-06-17;2016-12-23;233
7745;68101;2016-01-02;2016-02-10;2018-08-15;187
7746;65661;2015-10-10;2015-11-22;2015-12-22;272
7747;62875;2016-04-06;2016-05-22;2016-06-11;161
7748;64849;2018-05-24;2018-06-30;2018-09-03;236
7749;64476;2015-06-29;2015-08-03;2015-09-02;149
7750;64593;2015-05-13;2015-05-20;2018-04-16;196
7751;62174;2014-08-21;2014-09-05;2014-09-15;87
7752;63117;2014-04-09;2014-04-23;2018-02-27;212
7753;60453;2015-01-09;2015-01-25;2015-02-04;208
7754;60617;2013-07-26;2013-08-10;2018-12-07;211
7755;60431;2015-02-03;2015-02-09;2015-03-11;293
7756;63340;2017-10-08;2017-11-21;2017-12-01;210
7757;69036;2015-01-01;2015-01-19;2015-04-14;241
7758;69494;2017-11-02;2017-11-15;2017-11-25;175
7759;66532;2013-09-26;2013-10-02;2016-12-08;186
7760;66299;2017-09-16;2017-10-04;2018-12-15;266
7761;65974;2015-09-10;2015-09-16;2015-10-06;236
7762;61546;2014-04-16;2014-04-27;2014-05-17;231
7763;67494;2017-10-04;2017-10-12;2017-10-22;218
7764;66594;2014-03-27;2014-03-30;2014-04-09;237
7765;63803;2014-10-05;2014-10-21;2014-11-30;192
7766;65912;2017-06-13;2017-06-29;2017-07-09;184
7767;61265;2018-03-22;2018-04-07;2018-05-17;173
7768;61534;2014-02-09;2014-02-16;2016-05-24;144
7769;63277;2017-04-13;2017-04-23;2018-07-21;248
7770;65319;2017-08-12;2017-08-16;2017-09-25;191
7771;64680;2013-05-26;2013-07-11;2013-07-31;240
7772;63550;2015-11-02;2015-12-17;2015-12-27;162
7773;69645;2017-06-04;2017-06-16;2018-10-06;154
7774;60362;2016-03-12;2016-04-12;2016-05-22;152
7775;64030;2014-05-11;2014-05-28;2017-05-31;152
7776;67115;2016-02-17;2016-02-29;2016-05-10;145
7777;69279;2013-05-11;2013-05-31;2018-03-21;198
7778;67034;2016-11-08;2016-11-24;2017-05-12;183
7779;68554;2017-10-17;2017-11-03;2018-06-06;164
7780;69652;2014-06-22;2014-06-25;2016-04-22;191
7781;65845;2013-01-25;2013-02-10;2013-03-02;208
7782;61189;2017-03-19;2017-03-28;2018-01-07;201
7783;63925;2015-11-18;2015-12-08;2016-01-07;134
7784;69627;2015-05-26;2015-06-02;2015-07-02;196
7785;62417;2013-03-18;2013-03-27;2015-10-03;234
7786;60015;2017-04-08;2017-05-17;2018-09-28;211
7787;61767;2018-03-12;2018-03-20;2018-12-11;125
7788;62539;2013-05-19;2013-06-08;2013-07-18;231
7789;65930;2014-08-07;2014-08-25;2014-09-04;194
7790;68204;2018-01-13;2018-01-28;2018-04-23;158
7791;63222;2016-07-14;2016-07-19;2018-10-14;246
7792;63150;2018-09-01;2018-09-17;2018-10-02;205
7793;62347;2017-02-22;2017-03-02;2017-03-12;201
7794;64983;2015-06-24;2015-07-14;2015-07-24;234
7795;66549;2014-01-05;2014-01-12;2016-08-25;192
7796;69193;2016-08-17;2016-09-03;2017-10-05;237
7797;66487;2018-09-08;2018-10-19;2018-10-29;168
7798;64191;2014-06-12;2014-06-21;2014-07-31;114
7799;62869;2015-07-03;2015-07-08;2015-08-17;240
7800;68270;2017-12-30;2018-01-04;2018-02-03;164
7801;65668;2014-07-23;2014-08-06;2016-09-02;208
7802;64138;2016-03-19;2016-03-22;2018-12-29;227
7803;68475;2017-12-07;2017-12-22;2018-01-11;144
7804;63147;2014-05-22;2014-06-04;2017-08-29;158
7805;62280;2017-07-08;2017-07-21;2017-07-31;190
7806;67966;2014-04-29;2014-05-08;2014-05-28;171
7807;65199;2014-01-16;2014-02-23;2018-06-05;161
7808;61947;2014-12-12;2014-12-19;2015-01-08;220
7809;65095;2018-05-10;2018-05-20;2018-06-09;179
7810;63245;2014-12-08;2014-12-26;2015-02-04;196
7811;62147;2014-03-05;2014-04-15;2014-05-25;170
7812;69175;2013-07-01;2013-07-08;2013-07-18;185
7813;61011;2015-07-29;2015-08-11;2015-08-31;213
7814;69204;2015-04-04;2015-05-21;2015-06-10;144
7815;66427;2018-04-30;2018-06-08;2018-07-14;209
7816;66323;2016-01-25;2016-02-04;2016-03-05;185
7817;66719;2017-08-07;2017-08-18;2017-09-07;144
7818;60230;2018-07-19;2018-07-26;2018-09-12;216
7819;60858;2015-07-26;2015-08-08;2015-09-17;247
7820;65953;2015-12-04;2015-12-10;2016-06-15;213
7821;68262;2013-03-04;2013-04-11;2015-11-16;199
7822;67802;2014-11-21;2014-12-31;2018-09-30;227
7823;64100;2016-12-27;2017-01-06;2017-02-15;222
7824;68117;2014-10-15;2014-10-19;2014-11-18;135
7825;64171;2013-12-29;2014-01-16;2014-10-20;229
7826;62047;2016-12-31;2017-01-16;2017-02-25;163
7827;64762;2015-08-10;2015-08-26;2015-09-05;149
7828;65069;2013-12-18;2013-12-25;2017-12-22;151
7829;65052;2013-04-07;2013-04-24;2017-01-02;230
7830;60918;2014-07-05;2014-08-16;2017-08-29;202
7831;65856;2013-09-04;2013-09-14;2016-10-01;146
7832;62306;2013-02-23;2013-03-14;2013-04-13;226
7833;61079;2017-09-29;2017-10-06;2018-01-06;168
7834;65459;2015-09-11;2015-09-24;2018-05-23;219
7835;67480;2018-04-20;2018-04-25;2018-05-24;223
7836;69675;2015-06-25;2015-07-12;2015-08-01;208
7837;67178;2017-08-04;2017-08-09;2018-06-06;210
7838;61404;2013-03-10;2013-03-23;2013-04-12;252
7839;65096;2013-12-28;2014-01-09;2014-02-18;198
7840;63636;2014-11-03;2014-11-12;2017-02-10;197
7841;62902;2013-12-15;2014-01-01;2014-01-21;143
7842;68133;2014-03-30;2014-04-17;2014-05-17;142
7843;61364;2014-06-25;2014-07-03;2015-06-25;184
7844;64244;2014-05-31;2014-06-09;2014-06-29;204
7845;64823;2013-03-23;2013-04-12;2014-08-11;190
7846;63415;2017-06-09;2017-06-25;2018-12-03;218
7847;60440;2013-08-29;2013-09-18;2013-10-18;170
7848;60895;2015-08-05;2015-09-18;2015-10-18;179
7849;61614;2015-11-24;2015-12-30;2016-04-21;192
7850;63595;2017-04-17;2017-04-25;2017-05-05;136
7851;69605;2017-01-02;2017-01-20;2017-02-09;201
7852;66691;2017-12-29;2018-01-17;2018-07-19;220
7853;68857;2014-06-22;2014-06-26;2017-03-06;176
7854;60691;2014-11-07;2014-12-15;2014-12-25;182
7855;69568;2013-03-14;2013-04-23;2013-05-03;194
7856;69559;2013-10-17;2013-10-30;2013-11-09;147
7857;67768;2014-07-10;2014-07-24;2018-07-20;180
7858;60441;2015-09-09;2015-09-24;2016-04-15;230
7859;69455;2015-07-19;2015-08-25;2015-10-17;183
7860;63271;2018-02-18;2018-03-27;2018-04-18;169
7861;65396;2018-03-18;2018-04-24;2018-10-23;173
7862;64355;2018-06-28;2018-07-09;2018-08-08;196
7863;69256;2018-06-02;2018-06-13;2018-07-13;218
7864;64731;2016-04-25;2016-05-08;2016-05-18;127
7865;61132;2018-04-14;2018-05-21;2018-12-01;188
7866;68205;2014-10-05;2014-10-23;2018-06-08;173
7867;61911;2013-03-26;2013-04-10;2016-08-30;201
7868;64103;2015-05-23;2015-05-30;2015-07-09;230
7869;68630;2018-03-10;2018-03-17;2018-06-17;245
7870;63100;2018-08-14;2018-08-27;2018-09-26;193
7871;62248;2014-09-06;2014-09-26;2014-10-16;163
7872;62475;2016-02-14;2016-02-25;2016-03-06;219
7873;61172;2017-11-24;2017-12-13;2018-12-28;273
7874;67223;2018-02-04;2018-02-07;2018-03-09;236
7875;63477;2017-05-16;2017-05-29;2017-06-28;206
7876;60261;2017-12-21;2017-12-27;2018-01-26;122
7877;66957;2015-09-01;2015-09-21;2018-11-05;187
7878;68423;2017-06-25;2017-07-09;2017-07-29;130
7879;61218;2017-09-01;2017-09-11;2017-10-01;143
7880;66601;2013-11-14;2013-12-23;2014-08-11;182
7881;69269;2015-02-26;2015-03-06;2017-11-11;94
7882;62941;2014-04-05;2014-04-14;2014-04-24;204
7883;64995;2018-04-10;2018-04-26;2018-05-26;198
7884;64288;2015-10-28;2015-12-04;2018-08-03;273
7885;67779;2016-11-08;2016-11-20;2016-12-10;82
7886;68216;2016-05-31;2016-07-12;2016-08-11;178
7887;66062;2014-11-29;2015-01-08;2015-10-09;143
7888;62297;2013-04-29;2013-06-05;2014-11-11;235
7889;60687;2015-07-01;2015-08-07;2017-07-31;154
7890;69338;2018-08-01;2018-08-21;2018-09-10;185
7891;65547;2018-04-19;2018-05-05;2018-08-31;232
7892;68834;2013-11-22;2013-12-04;2014-03-22;193
7893;69545;2018-09-21;2018-10-29;2018-11-17;151
7894;67626;2018-08-03;2018-08-21;2018-08-29;196
7895;64664;2014-02-09;2014-03-26;2014-04-15;196
7896;67006;2018-08-31;2018-09-13;2018-10-08;214
7897;61634;2016-12-20;2017-01-27;2018-04-30;176
7898;60144;2016-03-14;2016-03-19;2017-04-27;199
7899;65357;2013-09-30;2013-10-04;2013-11-13;237
7900;67029;2018-05-12;2018-05-29;2018-11-16;88
7901;66757;2016-01-31;2016-02-16;2016-06-11;175
7902;61213;2015-12-20;2015-12-28;2017-04-23;128
7903;61621;2017-05-08;2017-06-18;2017-07-18;264
7904;69974;2016-10-30;2016-11-15;2017-01-04;225
7905;69130;2016-09-09;2016-09-17;2016-09-27;193
7906;67933;2017-01-01;2017-01-17;2018-06-06;238
7907;65025;2014-09-26;2014-10-07;2015-02-24;191
7908;65462;2014-02-21;2014-02-25;2015-09-01;225
7909;65619;2016-10-19;2016-10-22;2016-11-01;212
7910;68960;2018-07-27;2018-08-04;2018-11-16;218
7911;67742;2018-04-22;2018-05-09;2018-06-18;217
7912;64353;2015-04-16;2015-05-02;2015-05-22;163
7913;63889;2015-12-18;2016-01-06;2018-01-26;128
7914;67764;2017-02-07;2017-02-17;2017-03-19;232
7915;65782;2018-06-24;2018-07-05;2018-08-04;150
7916;68834;2018-01-16;2018-02-03;2018-03-05;206
7917;64614;2015-01-05;2015-01-16;2015-02-15;234
7918;68873;2018-03-20;2018-04-03;2018-05-13;220
7919;60757;2018-03-23;2018-05-08;2018-05-18;230
7920;66861;2013-01-02;2013-01-08;2013-01-18;270
7921;67223;2013-01-27;2013-02-01;2013-02-21;238
7922;67026;2013-05-05;2013-05-13;2018-08-03;162
7923;64636;2016-05-18;2016-05-26;2016-06-15;234
7924;66332;2015-03-11;2015-03-31;2017-03-21;154
7925;63330;2015-07-24;2015-08-10;2015-08-30;196
7926;66880;2015-07-27;2015-08-07;2016-07-04;164
7927;69986;2016-11-17;2016-12-06;2017-05-20;246
7928;69455;2016-05-10;2016-06-17;2017-04-13;158
7929;61523;2014-05-29;2014-07-01;2014-08-10;147
7930;62700;2014-10-15;2014-11-23;2014-12-13;220
7931;67534;2017-01-17;2017-01-22;2017-02-11;128
7932;60946;2013-03-13;2013-04-19;2016-11-12;208
7933;65711;2014-05-28;2014-06-08;2016-05-18;213
7934;66675;2015-05-17;2015-05-21;2016-06-23;154
7935;68378;2014-09-10;2014-09-27;2015-08-21;224
7936;64628;2014-04-29;2014-05-18;2014-05-28;207
7937;68023;2017-02-19;2017-03-01;2017-11-23;192
7938;67052;2013-04-22;2013-04-30;2013-05-10;232
7939;62556;2015-04-01;2015-04-17;2015-05-07;159
